label;nz;tf;TF;entropy
doxographer;4;4;4;2.0
dozen;22;43;43;3.768056175427529
draft;35;57;57;4.5555455350915155
drag;6;8;8;2.4056390622295662
dragon;12;16;16;3.375
drain;15;18;18;3.836591668108979
drainage;21;29;29;4.211260736432281
dram;3;4;4;1.5
drama;39;47;47;5.171610128273384
dramatist;19;25;25;4.053660689688185
draw;35;44;44;4.925118550357139
drawback;5;6;6;2.2516291673878226
drawing;53;76;76;5.423859217613449
dream;42;57;57;5.161580145629818
dress;22;30;30;4.323231428797621
drier;4;4;4;2.0
drill;7;7;7;2.807354922057604
drink;25;34;34;4.491443355765327
drinking;8;8;8;3.0
drive;46;64;64;5.295009133144317
driver;52;77;77;5.422376800322775
driving;7;14;14;2.09306920777189
droogs;11;15;15;3.323231428797621
drop;27;33;33;4.657882376868653
drought;24;32;32;4.3871987351738495
drug;112;184;184;6.3424084244909595
drum;14;16;16;3.702819531114783
drunkenness;6;6;6;2.584962500721156
dry;7;7;7;2.807354922057604
du;5;7;7;2.1280852788913944
dualism;7;8;8;2.75
duchy;21;41;41;3.814034626199931
duck;9;11;11;3.0957952550009344
duct;8;9;9;2.94770277922009
due;164;297;297;6.072084201687468
duel;16;25;25;3.843856189774724
dug;3;4;4;1.5
duke;45;93;93;4.422953532520476
dumpling;3;3;3;1.584962500721156
dune;5;5;5;2.3219280948873626
dung;5;5;5;2.3219280948873626
duo;6;6;6;2.584962500721156
durability;9;9;9;3.169925001442312
duration;11;16;16;3.327819531114783
dure;6;8;8;2.5
dust;20;24;24;4.220175521464345
duty;76;124;124;5.882134238051809
dwarf;6;8;8;2.4056390622295662
dweller;8;8;8;3.0
dwelling;19;24;24;4.16829583405449
dye;19;24;24;4.136842188131012
dyer;7;8;8;2.75
dynamic;15;19;19;3.721611723969903
dynamite;4;7;7;1.6644977792004614
dynasty;114;276;276;5.347840434748029
dysentery;5;5;5;2.3219280948873626
dysfunction;11;16;16;3.1493974703476995
each;130;246;246;6.254876067109074
eagle;20;22;22;4.277613436819114
ealdormen;5;5;5;2.3219280948873626
ear;27;39;39;4.528741321315404
earl;17;24;24;3.8197738350294785
earliest;7;9;9;2.6416041678685933
early;6;9;9;2.4193819456463714
earnest;4;8;8;1.75
earnings;9;9;9;3.169925001442312
earth;132;426;426;5.1243087482225675
earthquake;32;53;53;4.695296757332999
ease;11;16;16;3.25
east;68;300;300;4.175801935332627
easterly;5;5;5;2.3219280948873626
eastern;37;50;50;5.02146788019945
easterner;6;7;7;2.5216406363433186
eater;4;4;4;2.0
eax;5;6;6;2.2516291673878226
eccentric;4;4;4;2.0
ecclesiae;3;3;3;1.584962500721156
ecclesiastic;6;6;6;2.584962500721156
echelon;8;12;12;2.8553885422075336
echo;8;9;9;2.94770277922009
echogenicity;5;5;5;2.3219280948873626
eclipse;16;19;19;3.932138039759377
ecliptic;10;12;12;3.188721875540867
ecologist;3;4;4;1.5
ecology;5;5;5;2.3219280948873626
economics;59;110;110;5.317371810408998
economist;102;164;164;6.160560617448569
economy;162;357;357;6.050908259613466
ecosystem;8;8;8;3.0
edda;8;14;14;2.8073549220576046
edge;37;78;78;4.422614001125208
edible;6;6;6;2.584962500721156
edict;23;40;40;4.187326145256008
edifice;10;10;10;3.321928094887362
editing;23;24;24;4.501629167387823
edition;101;230;230;5.565220537800569
editor;54;94;94;5.225069734796198
editorial;8;9;9;2.9477027792200903
education;127;213;213;6.466496816222607
educator;5;5;5;2.3219280948873626
edx;3;5;5;1.5219280948873624
eel;21;27;27;4.1767526697769215
effect;165;413;413;6.075373746382106
effectiveness;24;42;42;4.152844651089001
effects;154;327;327;6.155956555290649
efficacy;12;25;25;3.1590795706241743
efficiency;25;41;41;4.382572286300106
effort;218;434;434;6.976256938249392
egg;9;12;12;3.084962500721156
ego;6;6;6;2.584962500721156
egoism;7;7;7;2.807354922057604
egoist;5;5;5;2.3219280948873626
eight;52;67;67;5.504751272928861
eighteen;17;21;21;3.9754180179138325
eighth;24;32;32;4.327819531114783
either;49;78;78;5.18572994308254
el;2;2;2;1.0
elder;26;38;38;4.063202513215852
elderly;4;7;7;1.8423709931771086
eldest;8;11;11;2.845350936622437
election;164;421;421;6.316867720193661
elector;5;5;5;2.3219280948873626
electorate;12;19;19;3.3660913291191936
electric;16;26;26;3.7633424882718503
electricity;26;36;36;4.458546099374622
electrodynamics;5;7;7;2.2359263506290326
electrolysis;5;11;11;2.2312702546075758
electromagnetism;6;9;9;2.2810361125534238
electron;184;431;431;6.499525673009848
electronics;11;16;16;3.327819531114783
elegance;6;7;7;2.521640636343318
elegy;5;5;5;2.3219280948873626
element;282;660;660;6.985864231262549
elephant;13;18;18;3.503258334775646
elevation;41;76;76;4.928444948476563
elevator;10;10;10;3.321928094887362
eleven;22;29;29;4.34919177091504
elimination;13;21;21;3.27280432733462
elite;19;34;34;3.782623783115037
elixir;8;9;9;2.94770277922009
elk;4;4;4;2.0
elocution;9;11;11;3.0957952550009344
elocutionist;5;5;5;2.3219280948873626
emanation;6;6;6;2.584962500721156
emancipation;29;48;48;4.139999033298422
embarrassment;5;5;5;2.3219280948873626
embassy;35;46;46;4.952591032002872
embla;4;5;5;1.9219280948873623
emblem;26;39;39;4.4142696944766815
embrace;5;6;6;2.2516291673878226
embryo;5;6;6;2.2516291673878226
embryology;6;6;6;2.584962500721156
emergence;21;49;49;3.4702729784086
emetic;3;3;3;1.584962500721156
emigration;11;16;16;3.1493974703476995
emission;49;69;69;5.425634377375794
emitter;17;26;26;3.792376622970445
emmer;6;6;6;2.584962500721156
emotion;32;41;41;4.881703833780841
emperor;177;406;406;6.275378914375179
emphasis;67;125;125;5.457164065580774
empire;218;716;716;5.691009576945264
empiricism;8;9;9;2.9477027792200903
employee;49;61;61;5.478120280604903
employer;32;38;38;4.892407118592878
employment;32;40;40;4.8530559073332755
empress;14;19;19;3.5766176449086675
emulator;7;7;7;2.807354922057604
emulsion;13;20;20;3.346439344671015
en;8;10;10;2.846439344671015
enactment;13;18;18;3.4613201402110088
encampment;8;8;8;3.0
encapsulation;5;5;5;2.3219280948873626
encephalomyelitis;7;7;7;2.807354922057604
encephalopathy;4;4;4;2.0
enclosure;13;13;13;3.7004397181410926
encoding;22;26;26;4.3637132757501895
encomendero;5;6;6;2.2516291673878226
encomium;5;5;5;2.3219280948873626
encounter;37;48;48;5.011842188131013
encouragement;11;12;12;3.418295834054489
encroachment;5;5;5;2.3219280948873626
encyclopaedia;7;8;8;2.75
encyclopedia;18;29;29;3.814371943179628
end;120;833;833;3.991718308719205
endarterectomy;3;3;3;1.584962500721156
endeavor;18;20;20;4.084183719779189
endeavour;13;16;16;3.577819531114783
ending;23;33;33;4.2107645737727895
endomorphism;6;7;7;2.5216406363433186
endorsement;17;18;18;4.058813890331201
endosperm;4;4;4;2.0
endosymbionts;5;5;5;2.3219280948873626
endowment;6;11;11;2.413088436425758
endurance;12;13;13;3.5465935642949384
enemy;72;110;110;5.790742559790773
energy;203;430;430;6.830416335503298
enforcement;17;20;20;3.9841837197791885
engagement;31;43;43;4.700234965193409
engine;182;368;368;6.631895986829835
engineer;53;66;66;5.578410975386285
engineering;24;31;31;4.361792182109447
engraver;8;8;8;3.0
engraving;10;10;10;3.321928094887362
enhancement;19;20;20;4.221928094887362
enhancer;4;4;4;2.0
enigma;10;11;11;3.277613436819116
enjoyment;7;7;7;2.807354922057604
enough;50;77;77;5.11376311526359
enquirer;5;5;5;2.3219280948873626
enquiry;8;10;10;2.8464393446710154
enrollment;8;8;8;3.0
ensemble;15;20;20;3.641446071165521
ensi;7;8;8;2.75
enterprise;29;34;34;4.73452166477975
entertainer;7;8;8;2.75
entertainment;18;20;20;4.1219280948873624
enthalpy;8;9;9;2.9477027792200903
enthusiasm;13;14;14;3.6644977792004623
enthusiast;13;13;13;3.7004397181410926
entire;18;29;29;3.476817277713426
entirety;6;12;12;2.251629167387823
entity;62;93;93;5.641032064491576
entrails;4;4;4;2.0
entrance;37;61;61;4.844854862849321
entrant;8;8;8;3.0
entreaty;5;5;5;2.3219280948873626
entrepreneurship;5;5;5;2.3219280948873626
entropy;24;31;31;4.413716068381603
entry;48;71;71;5.138288844460665
enumeration;5;6;6;2.2516291673878226
envelope;8;9;9;2.94770277922009
environment;83;156;156;5.5398802780521645
environs;10;11;11;3.2776134368191165
envoy;25;32;32;4.538909765557392
enzyme;38;57;57;4.798930418207766
epic;19;24;24;4.084962500721157
epidemic;39;62;62;4.816626552112992
epigraph;10;11;11;3.2776134368191165
episcopate;13;18;18;3.5032583347756456
episode;44;68;68;5.093203422508624
epistemology;4;5;5;1.9219280948873623
epithet;18;23;23;4.001822825622231
epitome;5;9;9;2.1971597234241496
epoch;19;26;26;3.9500637564362098
equal;30;49;49;4.3724493256809875
equality;18;25;25;3.9736606896881845
equant;5;6;6;2.2516291673878226
equation;52;95;95;5.124421530676725
equator;7;19;19;2.1353503825268687
equestrian;4;4;4;2.0
equilibrium;40;52;52;5.008132025833402
equinox;12;22;22;3.0048861640918423
equipment;77;103;103;5.969118824154774
equity;9;11;11;3.0957952550009344
equivalent;38;79;79;4.641601902972143
era;83;217;217;5.143484023582105
eraser;5;5;5;2.3219280948873626
ergonomics;6;6;6;2.584962500721156
eromenos;6;6;6;2.584962500721156
erosion;19;25;25;4.133660689688185
error;65;93;93;5.791741875577637
eruption;7;7;7;2.807354922057604
erythromycin;2;4;4;1.0
escape;20;35;35;3.7347505795971445
escarpment;6;6;6;2.584962500721156
espionage;8;9;9;2.9477027792200903
essay;64;119;119;5.428620310905578
essence;11;19;19;3.15556501332972
essential;9;14;14;3.039148671903071
est;7;7;7;2.807354922057604
establishment;70;131;131;5.080584517373999
estadounidense;11;12;12;3.418295834054489
estate;45;86;86;4.910886627754885
esteem;3;5;5;1.5219280948873624
ester;15;17;17;3.8077635764171953
esterification;4;4;4;2.0
estimate;92;150;150;6.121956817833551
estimation;6;7;7;2.5216406363433186
estuary;16;24;24;3.8349625007211565
et;20;20;20;4.321928094887363
etching;6;6;6;2.584962500721156
ethane;7;10;10;2.6464393446710157
ethanol;44;64;64;5.256099367586925
ether;8;8;8;3.0
ethic;24;30;30;4.456564762130954
ethics;44;58;58;5.18350831445923
ethnicity;10;15;15;3.1068905956085184
ethnography;9;9;9;3.169925001442312
ethnology;6;6;6;2.584962500721156
ethnonym;5;5;5;2.3219280948873626
ethos;12;16;16;3.452819531114783
ethylene;8;11;11;2.9139770731827523
etude;5;5;5;2.3219280948873626
etymology;52;86;86;5.226090251635349
eugenics;9;13;13;3.026986833359287
eukaryote;5;5;5;2.3219280948873626
eulogy;13;14;14;3.6644977792004623
euphemism;6;6;6;2.584962500721156
evacuation;6;6;6;2.584962500721156
evaluation;18;26;26;3.9312089489103226
evangelism;6;8;8;2.4056390622295662
evaporation;5;5;5;2.3219280948873626
evening;14;18;18;3.614369445886757
event;276;616;616;6.947628123320183
everyone;36;45;45;5.030633374059376
everything;51;78;78;5.271050738365281
evidence;157;416;416;6.1926217960384395
evil;25;38;38;4.396229408796211
evolution;48;79;79;5.047840483001487
exaction;7;8;8;2.75
exaggeration;6;7;7;2.5216406363433186
exajoules;5;6;6;2.2516291673878226
exaltation;3;5;5;1.5219280948873624
exam;10;11;11;3.2776134368191165
examination;53;74;74;5.437003913483951
examiner;8;8;8;3.0
example;308;1203;1203;5.500065089837163
excavation;44;61;61;5.22983754244545
excellence;11;22;22;3.334209459448049
excelsus;9;11;11;3.0957952550009344
exception;43;152;152;4.275527752714226
excerpt;9;13;13;2.8073904508767225
excess;14;24;24;3.4591479170272454
exchange;71;123;123;5.532756202091344
excitation;13;14;14;3.6644977792004623
excitement;12;13;13;3.5465935642949384
exclamation;3;3;3;1.584962500721156
exclave;19;27;27;3.884155094595806
exclusion;4;5;5;1.9219280948873623
exclusive;8;8;8;3.0
excommunication;7;8;8;2.75
excrescence;4;4;4;2.0
excretion;11;11;11;3.459431618637298
excuse;11;11;11;3.459431618637298
execution;41;62;62;4.913400745661378
executioner;6;6;6;2.584962500721156
executive;22;47;47;3.910243904546907
executor;5;5;5;2.3219280948873626
exegesis;11;12;12;3.418295834054489
exemplar;5;6;6;2.2516291673878226
exemption;10;10;10;3.321928094887362
exercise;38;52;52;4.930901017544872
exercises;17;19;19;3.9976702764876153
exhalation;7;9;9;2.725480556997868
exhaust;6;8;8;2.4056390622295662
exhaustion;5;6;6;2.251629167387823
exhibit;28;32;32;4.726409765557392
exhibition;41;51;51;5.226251077223195
exhibitor;5;5;5;2.3219280948873626
exhortation;6;6;6;2.584962500721156
exile;32;65;65;4.5256876204877745
exist;5;6;6;2.2516291673878226
existence;75;157;157;5.1635851154874395
existentialism;3;5;5;1.3709505944546687
existentialist;7;7;7;2.807354922057604
exodus;8;12;12;2.7516291673878226
expanse;8;9;9;2.94770277922009
expansion;117;210;210;6.067545787529969
expectancy;14;21;21;3.517816090559699
expectation;20;23;23;4.229871195093384
expedient;5;5;5;2.3219280948873626
expedition;112;211;211;6.105197689852006
expenditure;28;33;33;4.741363816328152
expense;25;50;50;3.8888840705376353
experience;114;187;187;6.412962409992702
experiment;144;241;241;6.673415305593333
experimentation;19;21;21;4.201841232302569
experimenter;8;8;8;3.0
expert;35;43;43;4.990104580233179
expertise;13;13;13;3.7004397181410926
explanation;86;129;129;6.097348841377269
exploit;10;12;12;3.188721875540867
exploitation;17;23;23;3.812060739683089
exploration;39;57;57;5.014834040777183
explorer;25;32;32;4.5
explosion;19;27;27;4.060262039120379
explosive;22;22;22;4.459431618637295
expo;9;20;20;2.760964047443681
export;58;80;80;5.5778557519457275
exportation;8;8;8;3.0
exporter;21;32;32;4.163909765557392
expose;6;6;6;2.584962500721156
exposition;19;24;24;4.105388542207535
exposure;49;60;60;5.454900337629121
express;9;17;17;2.939829017466402
expression;88;145;145;5.958723445226623
expressionist;10;11;11;3.2776134368191165
expressway;16;21;21;3.880179922675737
expulsion;22;33;33;4.12728313431329
extension;67;113;113;5.61801792040784
extent;57;147;147;4.735928436022169
exterior;6;6;6;2.584962500721156
extermination;6;7;7;2.521640636343318
external;5;5;5;2.3219280948873626
extinction;16;22;22;3.7887549139935017
extinguishing;5;7;7;2.235926350629033
extortion;5;5;5;2.3219280948873626
extra;6;6;6;2.584962500721156
extract;8;10;10;2.9219280948873623
extraction;27;34;34;4.616874605956222
extravagance;9;10;10;3.1219280948873624
extreme;28;47;47;4.347587661184008
extremity;10;13;13;3.180832987205441
eye;41;82;82;4.686420071971757
eyebrow;5;5;5;2.3219280948873626
eyes;67;103;103;5.642154591112384
eyeshadow;5;5;5;2.3219280948873626
eyesight;8;8;8;3.0
eyewitness;4;5;5;1.9219280948873623
f;32;83;83;4.422736000932561
fa;6;6;6;2.584962500721156
faade;8;9;9;2.94770277922009
fable;19;20;20;4.221928094887362
fabric;18;22;22;4.0614821867207755
fabrication;5;6;6;2.2516291673878226
face;59;101;101;5.3975846259948375
facet;10;12;12;3.188721875540867
facial;4;5;5;1.9219280948873623
facilitator;5;5;5;2.3219280948873626
facility;94;134;134;6.286212373562121
facing;5;5;5;2.3219280948873626
fact;138;429;429;5.236856949398142
faction;71;107;107;5.6585295753644385
factor;133;265;265;6.41999038498144
factory;60;96;96;5.460711971700976
faculty;23;32;32;4.3011085007312415
faience;4;6;6;1.9182958340544893
failing;12;15;15;3.4565647621309536
failure;101;190;190;5.886725249011644
fair;12;13;13;3.546593564294939
fairness;7;7;7;2.807354922057604
faith;81;159;159;5.5637146501610575
faithful;4;4;4;2.0
fall;40;120;120;3.9747926314153816
fallacy;7;8;8;2.75
fallout;7;7;7;2.807354922057604
falls;29;36;36;4.7045114597155475
falsehood;7;7;7;2.807354922057604
falsification;4;4;4;2.0
fame;46;71;71;5.186640916580683
familiar;13;16;16;3.577819531114783
familiarity;8;8;8;3.0
family;382;950;950;7.091140457955026
famine;14;18;18;3.725480556997868
fan;39;48;48;5.152569011092753
fang;5;5;5;2.3219280948873626
fansubs;6;6;6;2.584962500721156
fantasy;29;33;33;4.7790944980807755
farewell;5;5;5;2.3219280948873626
farm;72;135;135;5.473125518765789
farmer;89;138;138;6.108428308456828
farming;41;56;56;5.208966082694626
fascism;7;9;9;2.725480556997868
fashion;34;50;50;4.60278123367452
fashions;8;8;8;3.0
fat;10;10;10;3.321928094887362
fatality;12;13;13;3.546593564294939
fate;37;55;55;4.858252442012531
father;318;856;856;6.511867710538109
fatherland;6;7;7;2.5216406363433186
fatigue;9;9;9;3.169925001442312
fatty;3;12;12;0.8166890883150209
fault;13;16;16;3.577819531114783
fauna;16;24;24;3.767894147619623
favor;28;85;85;3.300700749333538
favorite;14;27;27;3.5599000019230838
favoritism;6;6;6;2.584962500721156
favour;18;43;43;3.423806235264093
fear;70;147;147;5.260934767643045
feast;26;31;31;4.607264455478377
feat;16;20;20;3.821928094887362
feature;196;373;373;6.810959954054791
feces;4;4;4;2.0
federation;43;55;55;5.192152950677989
fee;30;43;43;4.786502545299145
feed;27;33;33;4.612131619161777
feedback;14;14;14;3.8073549220576055
feeding;13;13;13;3.7004397181410926
feedstock;5;5;5;2.3219280948873626
feel;10;14;14;3.182005814760214
feeling;22;32;32;4.140319531114783
feelings;29;43;43;4.458598697157056
feet;54;77;77;5.4891981902932505
fellow;20;27;27;4.162294909570877
fellowship;17;23;23;3.8448819354293264
felony;7;7;7;2.807354922057604
female;45;60;60;5.343983303761562
feminist;13;13;13;3.7004397181410926
fence;8;10;10;2.8464393446710154
fencing;4;4;4;2.0
fennel;6;6;6;2.584962500721156
fermentation;6;6;6;2.584962500721156
fern;7;7;7;2.807354922057604
ferox;4;4;4;2.0
ferry;11;11;11;3.459431618637298
fertility;14;25;25;3.4594705707972513
fertilizer;38;70;70;4.813012081410429
fervor;4;4;4;2.0
festival;118;269;269;5.871343237316557
festivity;5;5;5;2.3219280948873626
fetus;18;23;23;4.001822825622231
feud;14;18;18;3.6835423624332306
fever;35;67;67;4.681271223917311
few;52;91;91;5.05441257168856
fiber;38;54;54;5.039532122846974
fiction;60;115;115;5.3290357714743575
fidei;6;8;8;2.5
fidelity;5;7;7;2.128085278891394
fief;19;19;19;4.247927513443588
fiefdom;5;5;5;2.3219280948873626
field;184;468;468;6.18003287995275
fieldwork;18;18;18;4.169925001442313
fiend;4;7;7;1.9502120649147472
fifteen;8;9;9;2.94770277922009
fifth;23;34;34;4.275414592002198
fifty;10;17;17;2.8138461086383852
fig;7;8;8;2.75
fight;37;79;79;4.365625675400694
fighter;23;26;26;4.469670487371861
fighting;50;78;78;5.089671759957579
figure;191;427;427;6.603863256446786
figurehead;10;11;11;3.277613436819116
figurine;4;4;4;2.0
filament;11;14;14;3.378783493486176
file;22;23;23;4.436605434317882
filius;7;8;8;2.75
