label;nz;tf;TF;entropy
N:nn-R:N:Llywelyn;1;4;4;0.0
N:nn-R:N:London;2;4;4;1.0
N:nn-R:N:Louise;1;2;2;0.0
N:nn-R:N:Lovecraft;2;2;2;1.0
N:nn-R:N:Lowry;1;2;2;0.0
N:nn-R:N:Lucius;1;2;2;0.0
N:nn-R:N:Lupula;2;2;2;1.0
N:nn-R:N:Lyngstad;3;3;3;1.584962500721156
N:nn-R:N:MRSA;0;0;0;0.0
N:nn-R:N:Magnus;2;2;2;1.0
N:nn-R:N:Mahmud;2;2;2;1.0
N:nn-R:N:Mann;1;1;1;0.0
N:nn-R:N:Manuel;3;5;5;1.5219280948873624
N:nn-R:N:Mara;2;2;2;1.0
N:nn-R:N:Margaret;3;3;3;1.584962500721156
N:nn-R:N:Maria;2;6;6;0.9182958340544896
N:nn-R:N:Marie;2;3;3;0.9182958340544896
N:nn-R:N:Mary;1;2;2;0.0
N:nn-R:N:Mattingly;2;2;2;1.0
N:nn-R:N:Maurice;2;2;2;1.0
N:nn-R:N:Maurya;1;2;2;0.0
N:nn-R:N:Medici;2;4;4;1.0
N:nn-R:N:Mirador;2;2;2;1.0
N:nn-R:N:Monterey;2;2;2;1.0
N:nn-R:N:Montone;1;1;1;0.0
N:nn-R:N:Mourtzouphlos;2;2;2;1.0
N:nn-R:N:Muhammad;2;4;4;0.8112781244591328
N:nn-R:N:Murkowski;2;2;2;1.0
N:nn-R:N:Mustelus;2;2;2;1.0
N:nn-R:N:N;5;6;6;2.251629167387823
N:nn-R:N:NADH;2;2;2;1.0
N:nn-R:N:NGC;2;2;2;1.0
N:nn-R:N:Napoleon;1;1;1;0.0
N:nn-R:N:Narimanov;2;2;2;1.0
N:nn-R:N:Nepohualtzintzin;2;2;2;1.0
N:nn-R:N:Nero;1;3;3;0.0
N:nn-R:N:Newton;2;2;2;1.0
N:nn-R:N:Nogami;2;2;2;1.0
N:nn-R:N:Olympias;2;2;2;1.0
N:nn-R:N:Open;5;19;19;1.3372449392958774
N:nn-R:N:Orthodox;1;3;3;0.0
N:nn-R:N:Oruc;2;2;2;1.0
N:nn-R:N:Ossetia;1;2;2;0.0
N:nn-R:N:P;3;3;3;1.584962500721156
N:nn-R:N:PC;2;2;2;1.0
N:nn-R:N:Pacific;1;2;2;0.0
N:nn-R:N:Palaiologos;3;3;3;1.584962500721156
N:nn-R:N:Paleolithic;1;2;2;0.0
N:nn-R:N:Pallas;2;2;2;1.0
N:nn-R:N:Pamphili;1;2;2;0.0
N:nn-R:N:Papen;1;2;2;0.0
N:nn-R:N:Paris;2;2;2;1.0
N:nn-R:N:Pecham;1;2;2;0.0
N:nn-R:N:Peninsulares;2;2;2;1.0
N:nn-R:N:Penthesilea;2;2;2;1.0
N:nn-R:N:Peter;3;3;3;1.584962500721156
N:nn-R:N:Petherton;2;2;2;1.0
N:nn-R:N:Phronesis;1;1;1;0.0
N:nn-R:N:Pius;4;4;4;2.0
N:nn-R:N:Plato;3;4;4;1.5
N:nn-R:N:Poekilopleuron;2;2;2;1.0
N:nn-R:N:Poirot;8;10;10;2.8464393446710154
N:nn-R:N:Popolo;2;2;2;1.0
N:nn-R:N:Portable;1;2;2;0.0
N:nn-R:N:Portugal;1;2;2;0.0
N:nn-R:N:Prabhavananda;1;2;2;0.0
N:nn-R:N:Priam;2;2;2;1.0
N:nn-R:N:Puydt;2;2;2;1.0
N:nn-R:N:Pythia;2;2;2;1.0
N:nn-R:N:Quattro;1;2;2;0.0
N:nn-R:N:ROM;2;2;2;1.0
N:nn-R:N:Relacao;2;2;2;1.0
N:nn-R:N:Renault;1;3;3;0.0
N:nn-R:N:Renkin;2;2;2;1.0
N:nn-R:N:Rhydderch;3;4;4;1.5
N:nn-R:N:Rickenbacker;3;3;3;1.584962500721156
N:nn-R:N:Rieux;2;2;2;1.0
N:nn-R:N:Ro;2;2;2;1.0
N:nn-R:N:Romagna;1;1;1;0.0
N:nn-R:N:Roman;2;2;2;1.0
N:nn-R:N:Rome;5;5;5;2.3219280948873626
N:nn-R:N:Roosevelt;1;2;2;0.0
N:nn-R:N:Rosamund;2;2;2;1.0
N:nn-R:N:Rossakoff;1;2;2;0.0
N:nn-R:N:Ruhubi;2;2;2;1.0
N:nn-R:N:Rukh;1;2;2;0.0
N:nn-R:N:Russia;2;2;2;1.0
N:nn-R:N:SAM;2;2;2;1.0
N:nn-R:N:Salientia;2;4;4;0.8112781244591328
N:nn-R:N:Sanipu;2;2;2;1.0
N:nn-R:N:Sargon;3;3;3;1.584962500721156
N:nn-R:N:Sartre;2;2;2;1.0
N:nn-R:N:Schirach;2;2;2;1.0
N:nn-R:N:Schopenhauer;2;2;2;1.0
N:nn-R:N:Schweitzer;4;4;4;2.0
N:nn-R:N:Scots;2;2;2;1.0
N:nn-R:N:Scott;2;2;2;1.0
N:nn-R:N:Scripture;1;2;2;0.0
N:nn-R:N:Sealion;1;2;2;0.0
N:nn-R:N:Seca;0;0;0;0.0
N:nn-R:N:Sejanus;2;2;2;1.0
N:nn-R:N:Selkirkia;1;1;1;0.0
N:nn-R:N:Sepultura;2;2;2;1.0
N:nn-R:N:Seward;2;2;2;1.0
N:nn-R:N:Shahriyar;2;2;2;1.0
N:nn-R:N:Sherman;1;1;1;0.0
N:nn-R:N:Sisygambis;1;2;2;0.0
N:nn-R:N:Sisyphe;2;3;3;0.9182958340544896
N:nn-R:N:Slayton;4;4;4;2.0
N:nn-R:N:Sol;1;2;2;0.0
N:nn-R:N:Solothurn;2;2;2;1.0
N:nn-R:N:Solzhenitsyn;2;4;4;1.0
N:nn-R:N:Son;9;34;34;2.388974430607562
N:nn-R:N:Sumter;2;8;8;0.5435644431995964
N:nn-R:N:Sybilla;2;2;2;1.0
N:nn-R:N:T;3;4;4;1.5
N:nn-R:N:TV;3;7;7;1.1488348542809166
N:nn-R:N:Tacitus;1;2;2;0.0
N:nn-R:N:Tashfin;1;5;5;0.0
N:nn-R:N:Technik;1;1;1;0.0
N:nn-R:N:Tende;1;1;1;0.0
N:nn-R:N:Teresa;2;2;2;1.0
N:nn-R:N:Theodosius;1;2;2;0.0
N:nn-R:N:Theophrastus;1;2;2;0.0
N:nn-R:N:Thetis;2;2;2;1.0
N:nn-R:N:Thoth;1;2;2;0.0
N:nn-R:N:Three;3;4;4;1.5
N:nn-R:N:Tiberius;4;6;6;1.7924812503605778
N:nn-R:N:Ticonderoga;1;4;4;0.0
N:nn-R:N:Tivoli;2;2;2;1.0
N:nn-R:N:Toros;2;2;2;1.0
N:nn-R:N:Trust;1;2;2;0.0
N:nn-R:N:Turing;2;2;2;1.0
N:nn-R:N:Turk;1;4;4;0.0
N:nn-R:N:Tychonas;0;0;0;0.0
N:nn-R:N:Tyrannosauridae;2;2;2;1.0
N:nn-R:N:UNITA;3;3;3;1.584962500721156
N:nn-R:N:Vaches;1;2;2;0.0
N:nn-R:N:Valens;1;2;2;0.0
N:nn-R:N:Vasconcelos;1;2;2;0.0
N:nn-R:N:Veda;1;2;2;0.0
N:nn-R:N:Vee;1;2;2;0.0
N:nn-R:N:Victoria;1;5;5;0.0
N:nn-R:N:Vienna;2;2;2;1.0
N:nn-R:N:Vili;2;2;2;1.0
N:nn-R:N:Vindblin;2;2;2;1.0
N:nn-R:N:Virgil;2;2;2;1.0
N:nn-R:N:Vivaldi;2;2;2;1.0
N:nn-R:N:Vondel;3;3;3;1.584962500721156
N:nn-R:N:W;2;3;3;0.9182958340544896
N:nn-R:N:WDVE;1;1;1;0.0
N:nn-R:N:Wallace;2;2;2;1.0
N:nn-R:N:Warhol;2;2;2;1.0
N:nn-R:N:Wesson;2;2;2;1.0
N:nn-R:N:Westbam;2;2;2;1.0
N:nn-R:N:Willibrord;2;2;2;1.0
N:nn-R:N:Wodehouse;3;3;3;1.584962500721156
N:nn-R:N:Wonderful;3;3;3;1.584962500721156
N:nn-R:N:Writings;3;5;5;1.5219280948873624
N:nn-R:N:XLIII;2;2;2;1.0
N:nn-R:N:Yasin;1;3;3;0.0
N:nn-R:N:Yusuf;1;3;3;0.0
N:nn-R:N:Z;2;2;2;1.0
N:nn-R:N:Zeno;2;2;2;1.0
N:nn-R:N:Zurita;2;2;2;1.0
N:nn-R:N:aardwolf;2;2;2;1.0
N:nn-R:N:abalone;4;4;4;2.0
N:nn-R:N:abbot;3;5;5;1.3709505944546687
N:nn-R:N:abbreviation;2;3;3;0.9182958340544896
N:nn-R:N:ability;2;2;2;1.0
N:nn-R:N:abortion;2;3;3;0.9182958340544896
N:nn-R:N:abscess;4;4;4;2.0
N:nn-R:N:absorber;1;2;2;0.0
N:nn-R:N:abundance;2;2;2;1.0
N:nn-R:N:abuse;4;6;6;1.7924812503605778
N:nn-R:N:acacia;2;2;2;1.0
N:nn-R:N:academy;5;9;9;2.1971597234241496
N:nn-R:N:accelerator;1;2;2;0.0
N:nn-R:N:acceptance;2;2;2;1.0
N:nn-R:N:acceptor;2;2;2;1.0
N:nn-R:N:access;7;8;8;2.75
N:nn-R:N:accident;6;7;7;2.5216406363433186
N:nn-R:N:accord;2;3;3;0.9182958340544896
N:nn-R:N:account;12;15;15;3.506890595608519
N:nn-R:N:ace;2;2;2;1.0
N:nn-R:N:achievement;3;7;7;1.1488348542809166
N:nn-R:N:acid;14;28;28;3.1923806024549743
N:nn-R:N:acre;2;4;4;0.8112781244591328
N:nn-R:N:acreage;3;3;3;1.584962500721156
N:nn-R:N:acropolis;2;2;2;1.0
N:nn-R:N:act;28;42;42;4.635783196330729
N:nn-R:N:action;9;18;18;2.744842531753244
N:nn-R:N:activity;18;28;28;3.690886174599031
N:nn-R:N:actor;5;5;5;2.3219280948873626
N:nn-R:N:actress;2;2;2;1.0
N:nn-R:N:acupuncture;2;2;2;1.0
N:nn-R:N:acyl;1;1;1;0.0
N:nn-R:N:adaptation;3;6;6;1.4591479170272446
N:nn-R:N:addition;5;5;5;2.3219280948873626
N:nn-R:N:additivity;2;5;5;0.9709505944546688
N:nn-R:N:address;5;10;10;2.0464393446710156
N:nn-R:N:adherence;2;2;2;1.0
N:nn-R:N:administration;7;7;7;2.807354922057604
N:nn-R:N:adult;3;3;3;1.584962500721156
N:nn-R:N:advance;3;3;3;1.584962500721156
N:nn-R:N:advantage;2;2;2;1.0
N:nn-R:N:advertisement;2;2;2;1.0
N:nn-R:N:aedificantes;1;1;1;0.0
N:nn-R:N:affair;2;3;3;0.9182958340544896
N:nn-R:N:affect;2;2;2;1.0
N:nn-R:N:affinity;2;2;2;1.0
N:nn-R:N:afterlife;1;2;2;0.0
N:nn-R:N:agate;4;4;4;2.0
N:nn-R:N:age;12;56;56;2.2919210267515795
N:nn-R:N:agenciesthe;2;2;2;1.0
N:nn-R:N:agency;11;18;18;3.1916116417513782
N:nn-R:N:agent;8;10;10;2.846439344671015
N:nn-R:N:agnostic;4;4;4;2.0
N:nn-R:N:agreement;5;7;7;2.2359263506290326
N:nn-R:N:agriculture;4;5;5;1.9219280948873623
N:nn-R:N:ai;3;3;3;1.584962500721156
N:nn-R:N:aid;2;2;2;1.0
N:nn-R:N:aikido;0;0;0;0.0
N:nn-R:N:aim;3;3;3;1.584962500721156
N:nn-R:N:air;3;3;3;1.584962500721156
N:nn-R:N:aircraft;9;9;9;3.169925001442312
N:nn-R:N:airline;3;3;3;1.584962500721156
N:nn-R:N:airport;4;5;5;1.9219280948873623
N:nn-R:N:aisle;2;2;2;1.0
N:nn-R:N:alabaster;3;3;3;1.584962500721156
N:nn-R:N:album;8;10;10;2.9219280948873623
N:nn-R:N:alcalisatum;2;2;2;1.0
N:nn-R:N:alchemist;2;2;2;1.0
N:nn-R:N:alchemy;5;7;7;2.2359263506290326
N:nn-R:N:alcohol;2;3;3;0.9182958340544896
N:nn-R:N:alder;3;5;5;1.3709505944546687
N:nn-R:N:alert;2;2;2;1.0
N:nn-R:N:algae;5;9;9;1.8799649487271108
N:nn-R:N:algebra;2;3;3;0.9182958340544896
N:nn-R:N:algorithm;11;13;13;3.392747410448785
N:nn-R:N:alkane;3;4;4;1.5
N:nn-R:N:all;19;19;19;4.247927513443588
N:nn-R:N:allegiance;2;2;2;1.0
N:nn-R:N:allergen;3;3;3;1.584962500721156
N:nn-R:N:alliance;4;7;7;1.8423709931771086
N:nn-R:N:alloy;1;2;2;0.0
N:nn-R:N:almond;4;20;20;1.4609640474436811
N:nn-R:N:alms;2;2;2;1.0
N:nn-R:N:alpha;2;3;3;0.9182958340544896
N:nn-R:N:alphabet;2;2;2;1.0
N:nn-R:N:alpinum;1;1;1;0.0
N:nn-R:N:alteration;2;2;2;1.0
N:nn-R:N:alternative;3;4;4;1.5
N:nn-R:N:altruism;3;3;3;1.584962500721156
N:nn-R:N:amaranth;3;4;4;1.5
N:nn-R:N:amendment;5;9;9;2.0588138903312014
N:nn-R:N:amethyst;2;2;2;1.0
N:nn-R:N:amicitiae;1;1;1;0.0
N:nn-R:N:amide;3;3;3;1.584962500721156
N:nn-R:N:ammonia;6;9;9;2.503258334775646
N:nn-R:N:ammunition;2;3;3;0.9182958340544896
N:nn-R:N:amoeba;1;2;2;0.0
N:nn-R:N:amount;5;6;6;2.2516291673878226
N:nn-R:N:ampere;1;2;2;0.0
N:nn-R:N:amplifier;1;2;2;0.0
N:nn-R:N:amyotrophique;0;0;0;0.0
N:nn-R:N:anagram;2;2;2;1.0
N:nn-R:N:analysis;12;14;14;3.4677201004745006
N:nn-R:N:analyst;2;2;2;1.0
N:nn-R:N:anarchism;4;4;4;2.0
N:nn-R:N:anarchist;2;2;2;1.0
N:nn-R:N:anatomy;2;2;2;1.0
N:nn-R:N:ancestor;2;2;2;1.0
N:nn-R:N:anchor;6;11;11;2.0494520727893946
N:nn-R:N:android;2;2;2;1.0
N:nn-R:N:anemone;2;2;2;1.0
N:nn-R:N:angel;2;2;2;1.0
N:nn-R:N:angle;6;6;6;2.584962500721156
N:nn-R:N:animal;8;12;12;2.855388542207534
N:nn-R:N:animales;3;3;3;1.584962500721156
N:nn-R:N:animation;8;10;10;2.8464393446710154
N:nn-R:N:anime;4;5;5;1.9219280948873623
N:nn-R:N:animism;3;3;3;1.584962500721156
N:nn-R:N:anion;2;2;2;1.0
N:nn-R:N:anisotropy;1;1;1;0.0
N:nn-R:N:anna;1;3;3;0.0
N:nn-R:N:annual;1;2;2;0.0
N:nn-R:N:anode;2;2;2;1.0
N:nn-R:N:anteater;1;1;1;0.0
N:nn-R:N:anthem;2;6;6;0.6500224216483541
N:nn-R:N:anthropology;1;5;5;0.0
N:nn-R:N:antibiotic;4;5;5;1.9219280948873623
N:nn-R:N:antiproton;1;1;1;0.0
N:nn-R:N:any;3;3;3;1.584962500721156
N:nn-R:N:apartment;2;2;2;1.0
N:nn-R:N:appearance;7;12;12;2.5849625007211556
N:nn-R:N:apple;4;4;4;2.0
N:nn-R:N:application;10;12;12;3.188721875540867
N:nn-R:N:approach;4;4;4;2.0
N:nn-R:N:arc;4;8;8;1.75
N:nn-R:N:arch;2;2;2;1.0
N:nn-R:N:archbishop;2;2;2;1.0
N:nn-R:N:archipelago;1;4;4;0.0
N:nn-R:N:architect;3;3;3;1.584962500721156
N:nn-R:N:architecture;8;10;10;2.9219280948873623
N:nn-R:N:archive;2;2;2;1.0
N:nn-R:N:area;28;66;66;3.8549497498911163
N:nn-R:N:argon;1;1;1;0.0
N:nn-R:N:argument;2;2;2;1.0
N:nn-R:N:arm;2;2;2;1.0
N:nn-R:N:armory;1;1;1;0.0
N:nn-R:N:army;28;61;61;4.402975871990579
N:nn-R:N:arrangement;5;5;5;2.3219280948873626
N:nn-R:N:array;3;3;3;1.584962500721156
N:nn-R:N:arrest;2;4;4;0.8112781244591328
N:nn-R:N:arrow;2;3;3;0.9182958340544896
N:nn-R:N:arsenate;4;6;6;1.9182958340544893
N:nn-R:N:arsenide;1;1;1;0.0
N:nn-R:N:art;13;24;24;3.2201755214643453
N:nn-R:N:artemisia;1;1;1;0.0
N:nn-R:N:artery;1;1;1;0.0
N:nn-R:N:article;10;11;11;3.277613436819116
N:nn-R:N:artist;5;5;5;2.3219280948873626
N:nn-R:N:arts;2;2;2;1.0
N:nn-R:N:ascension;1;2;2;0.0
N:nn-R:N:aspect;5;5;5;2.3219280948873626
N:nn-R:N:asphalt;2;2;2;1.0
N:nn-R:N:aspirin;7;8;8;2.75
N:nn-R:N:assault;4;4;4;2.0
N:nn-R:N:assembly;7;15;15;2.0049355947431313
N:nn-R:N:assessment;1;1;1;0.0
N:nn-R:N:asset;2;2;2;1.0
N:nn-R:N:assignment;2;2;2;1.0
N:nn-R:N:assistant;3;3;3;1.584962500721156
N:nn-R:N:association;1;2;2;0.0
N:nn-R:N:assumption;3;4;4;1.5
N:nn-R:N:astatide;2;2;2;1.0
N:nn-R:N:asteroid;8;11;11;2.9139770731827523
N:nn-R:N:astronaut;3;10;10;0.9219280948873623
N:nn-R:N:astronomer;2;2;2;1.0
N:nn-R:N:astronomy;1;1;1;0.0
N:nn-R:N:asylum;0;0;0;0.0
N:nn-R:N:ataxia;2;4;4;0.8112781244591328
N:nn-R:N:atemi;2;2;2;1.0
N:nn-R:N:atmosphere;2;3;3;0.9182958340544896
N:nn-R:N:atom;21;91;91;2.9540054933504347
N:nn-R:N:atrophy;4;4;4;2.0
N:nn-R:N:attachment;1;4;4;0.0
N:nn-R:N:attack;8;24;24;2.0306721295208874
N:nn-R:N:attempt;13;17;17;3.5280643115840498
N:nn-R:N:attendance;3;3;3;1.584962500721156
N:nn-R:N:attention;5;6;6;2.2516291673878226
N:nn-R:N:attitude;1;1;1;0.0
N:nn-R:N:attraction;1;4;4;0.0
N:nn-R:N:audience;5;5;5;2.3219280948873626
N:nn-R:N:author;4;4;4;2.0
N:nn-R:N:authority;5;5;5;2.3219280948873626
N:nn-R:N:average;3;4;4;1.5
N:nn-R:N:award;19;45;45;3.072689027170031
N:nn-R:N:awk;3;3;3;1.584962500721156
N:nn-R:N:axe;3;4;4;1.5
N:nn-R:N:axiom;4;6;6;1.9182958340544896
N:nn-R:N:axis;2;3;3;0.9182958340544896
N:nn-R:N:axon;1;1;1;0.0
N:nn-R:N:azamaide;0;0;0;0.0
N:nn-R:N:backbone;2;3;3;0.9182958340544896
N:nn-R:N:background;4;5;5;1.9219280948873623
N:nn-R:N:bacteria;1;2;2;0.0
N:nn-R:N:badge;4;4;4;2.0
N:nn-R:N:bag;3;3;3;1.584962500721156
N:nn-R:N:balance;2;2;2;1.0
N:nn-R:N:ball;3;3;3;1.584962500721156
N:nn-R:N:ban;0;0;0;0.0
N:nn-R:N:band;9;12;12;3.084962500721156
N:nn-R:N:bandit;2;2;2;1.0
N:nn-R:N:bank;15;27;27;3.508536226074461
N:nn-R:N:banknote;0;0;0;0.0
N:nn-R:N:barrier;4;5;5;1.9219280948873623
N:nn-R:N:bars;0;0;0;0.0
N:nn-R:N:base;8;11;11;2.9139770731827523
N:nn-R:N:basin;4;7;7;1.8423709931771088
N:nn-R:N:battery;2;2;2;1.0
N:nn-R:N:battle;6;13;13;2.315824333525708
N:nn-R:N:beach;1;1;1;0.0
N:nn-R:N:beads;3;3;3;1.584962500721156
N:nn-R:N:bean;1;1;1;0.0
N:nn-R:N:beauty;2;2;2;1.0
N:nn-R:N:beet;1;2;2;0.0
N:nn-R:N:behavior;10;11;11;3.2776134368191165
N:nn-R:N:behaviour;2;2;2;1.0
N:nn-R:N:belief;9;16;16;2.8522170014624826
N:nn-R:N:bell;2;2;2;1.0
N:nn-R:N:belt;9;9;9;3.169925001442312
N:nn-R:N:bend;2;2;2;1.0
N:nn-R:N:benedict;0;0;0;0.0
N:nn-R:N:beneficiary;2;2;2;1.0
N:nn-R:N:benefit;1;1;1;0.0
N:nn-R:N:ber;2;2;2;1.0
N:nn-R:N:beverage;1;4;4;0.0
N:nn-R:N:bey;2;2;2;1.0
N:nn-R:N:bias;2;2;2;1.0
N:nn-R:N:bill;3;4;4;1.5
N:nn-R:N:binary;2;2;2;1.0
N:nn-R:N:biographer;4;5;5;1.9219280948873625
N:nn-R:N:bird;4;4;4;2.0
N:nn-R:N:birth;2;2;2;1.0
N:nn-R:N:bishop;7;7;7;2.807354922057604
N:nn-R:N:bit;2;3;3;0.9182958340544896
N:nn-R:N:bitumen;2;3;3;0.9182958340544896
N:nn-R:N:blade;2;2;2;1.0
N:nn-R:N:blizzard;2;2;2;1.0
N:nn-R:N:bloc;3;3;3;1.584962500721156
N:nn-R:N:block;7;15;15;2.1735572622751853
N:nn-R:N:blockade;2;3;3;0.9182958340544896
N:nn-R:N:blood;1;2;2;0.0
N:nn-R:N:blossom;1;2;2;0.0
N:nn-R:N:blotchiness;2;2;2;1.0
N:nn-R:N:board;7;10;10;2.5219280948873624
N:nn-R:N:boards;4;8;8;1.5487949406953985
N:nn-R:N:boat;6;10;10;2.3219280948873626
N:nn-R:N:body;16;26;26;3.449311833026445
N:nn-R:N:bomb;5;5;5;2.3219280948873626
N:nn-R:N:bond;11;19;19;3.0761031709967233
N:nn-R:N:bonding;1;2;2;0.0
N:nn-R:N:bones;4;5;5;1.9219280948873623
N:nn-R:N:book;29;55;55;4.288528507418582
N:nn-R:N:bookstore;2;2;2;1.0
N:nn-R:N:boom;4;5;5;1.9219280948873623
N:nn-R:N:boost;1;2;2;0.0
N:nn-R:N:border;7;8;8;2.75
N:nn-R:N:borough;2;3;3;0.9182958340544896
N:nn-R:N:both;11;11;11;3.459431618637298
N:nn-R:N:bottle;4;4;4;2.0
N:nn-R:N:bound;5;6;6;2.2516291673878226
N:nn-R:N:bowl;4;8;8;1.5487949406953985
N:nn-R:N:box;4;4;4;2.0
N:nn-R:N:brain;2;2;2;1.0
N:nn-R:N:branch;8;13;13;2.8731406795131336
N:nn-R:N:brand;4;4;4;2.0
N:nn-R:N:break;3;3;3;1.584962500721156
N:nn-R:N:breakdance;2;2;2;1.0
N:nn-R:N:breakthrough;2;2;2;1.0
N:nn-R:N:breeder;1;2;2;0.0
N:nn-R:N:breeding;3;6;6;1.2516291673878228
N:nn-R:N:brick;4;9;9;1.4466166676282084
N:nn-R:N:bridge;3;3;3;1.584962500721156
N:nn-R:N:brigade;2;2;2;1.0
N:nn-R:N:broadcast;3;9;9;1.3516441151533924
N:nn-R:N:bromide;2;2;2;1.0
N:nn-R:N:brontosaurus;3;4;4;1.5
N:nn-R:N:brother;4;13;13;1.5465935642949382
N:nn-R:N:brown;3;3;3;1.584962500721156
N:nn-R:N:browser;2;2;2;1.0
N:nn-R:N:brush;1;1;1;0.0
N:nn-R:N:brutality;1;2;2;0.0
N:nn-R:N:bubble;2;2;2;1.0
N:nn-R:N:budget;2;2;2;1.0
N:nn-R:N:builder;2;2;2;1.0
N:nn-R:N:building;22;25;25;4.403856189774724
N:nn-R:N:burn;8;9;9;2.9477027792200903
N:nn-R:N:burner;2;2;2;1.0
N:nn-R:N:bus;6;7;7;2.5216406363433186
N:nn-R:N:business;8;10;10;2.8464393446710154
N:nn-R:N:butter;2;2;2;1.0
N:nn-R:N:byte;2;4;4;0.8112781244591328
N:nn-R:N:c;2;2;2;1.0
N:nn-R:N:cabin;3;3;3;1.584962500721156
N:nn-R:N:cable;1;2;2;0.0
N:nn-R:N:caiman;2;4;4;0.8112781244591328
N:nn-R:N:cake;4;6;6;1.7924812503605778
N:nn-R:N:calculation;4;4;4;2.0
N:nn-R:N:calculus;2;2;2;1.0
N:nn-R:N:call;7;11;11;2.663532754804255
N:nn-R:N:calling;2;2;2;1.0
N:nn-R:N:camera;5;5;5;2.3219280948873626
N:nn-R:N:camp;13;18;18;3.4613201402110088
N:nn-R:N:campaign;14;27;27;3.3474800947560617
N:nn-R:N:campus;10;11;11;3.277613436819116
N:nn-R:N:can;60;67;67;5.84586698893294
N:nn-R:N:canal;4;4;4;2.0
N:nn-R:N:candidate;8;8;8;3.0
N:nn-R:N:canyon;1;3;3;0.0
N:nn-R:N:capability;3;3;3;1.584962500721156
N:nn-R:N:capacity;4;4;4;2.0
N:nn-R:N:capital;7;13;13;2.7192945256669794
N:nn-R:N:capitalism;1;2;2;0.0
N:nn-R:N:capsule;2;2;2;1.0
N:nn-R:N:captain;4;4;4;2.0
N:nn-R:N:capture;4;6;6;1.9182958340544896
N:nn-R:N:car;20;39;39;4.0359392457032595
N:nn-R:N:carbide;1;2;2;0.0
N:nn-R:N:carbon;2;5;5;0.9709505944546688
N:nn-R:N:card;6;7;7;2.521640636343318
N:nn-R:N:care;4;17;17;1.7394541964918904
N:nn-R:N:career;7;12;12;2.584962500721156
N:nn-R:N:carpel;1;2;2;0.0
N:nn-R:N:carrier;4;4;4;2.0
N:nn-R:N:case;16;27;27;3.6287255778461844
N:nn-R:N:catalogue;1;2;2;0.0
N:nn-R:N:catalyst;2;2;2;1.0
N:nn-R:N:category;6;10;10;2.4464393446710155
N:nn-R:N:catering;2;2;2;1.0
N:nn-R:N:cathedral;2;3;3;0.9182958340544896
N:nn-R:N:cause;5;6;6;2.2516291673878226
N:nn-R:N:cavalry;2;2;2;1.0
N:nn-R:N:cavity;1;1;1;0.0
N:nn-R:N:celebration;3;3;3;1.584962500721156
N:nn-R:N:cell;11;19;19;3.0105709342684848
N:nn-R:N:cemetery;5;7;7;2.1280852788913944
N:nn-R:N:censorship;2;2;2;1.0
N:nn-R:N:censure;2;2;2;1.0
N:nn-R:N:census;2;4;4;0.8112781244591328
N:nn-R:N:center;13;16;16;3.625
N:nn-R:N:centimetre;3;3;3;1.584962500721156
N:nn-R:N:centre;10;27;27;2.3342117082267557
N:nn-R:N:century;7;16;16;2.4834585933443494
N:nn-R:N:ceratosaurus;1;2;2;0.0
N:nn-R:N:ceremony;10;17;17;2.9339545780481746
N:nn-R:N:chain;16;33;33;3.6542637259970228
N:nn-R:N:chains;7;15;15;2.4729055953200563
N:nn-R:N:chair;2;3;3;0.9182958340544896
N:nn-R:N:challenge;3;4;4;1.5
N:nn-R:N:chamber;5;10;10;2.170950594454669
N:nn-R:N:champion;5;9;9;1.8799649487271113
N:nn-R:N:championship;15;30;30;3.4640835117703763
N:nn-R:N:change;22;25;25;4.373660689688184
N:nn-R:N:channel;4;4;4;2.0
N:nn-R:N:chapel;4;4;4;2.0
N:nn-R:N:chaplain;1;3;3;0.0
N:nn-R:N:character;15;26;26;3.690260390968384
N:nn-R:N:characterisation;0;0;0;0.0
N:nn-R:N:characteristic;9;9;9;3.169925001442312
N:nn-R:N:characterization;2;3;3;0.9182958340544896
N:nn-R:N:charge;5;15;15;2.0662478973127314
N:nn-R:N:chart;3;4;4;1.5
N:nn-R:N:chassis;2;2;2;1.0
N:nn-R:N:check;3;3;3;1.584962500721156
N:nn-R:N:checking;2;3;3;0.9182958340544896
N:nn-R:N:chemistry;2;3;3;0.9182958340544896
N:nn-R:N:chief;3;3;3;1.584962500721156
N:nn-R:N:child;19;47;47;3.7775028203441945
N:nn-R:N:chloride;3;10;10;1.3609640474436813
N:nn-R:N:choice;3;3;3;1.584962500721156
N:nn-R:N:choir;3;4;4;1.5
N:nn-R:N:christian;2;3;3;0.9182958340544896
N:nn-R:N:church;25;41;41;4.287447053863762
N:nn-R:N:cinema;2;2;2;1.0
N:nn-R:N:cipher;2;2;2;1.0
N:nn-R:N:circuit;7;8;8;2.75
N:nn-R:N:circumstance;2;2;2;1.0
N:nn-R:N:citizen;2;2;2;1.0
N:nn-R:N:city;20;24;24;4.251629167387823
N:nn-R:N:civilization;4;4;4;2.0
N:nn-R:N:claim;8;9;9;2.94770277922009
N:nn-R:N:class;16;38;38;3.649794462043571
N:nn-R:N:clerk;4;4;4;2.0
N:nn-R:N:climate;3;3;3;1.584962500721156
N:nn-R:N:clinic;2;2;2;1.0
N:nn-R:N:clock;3;3;3;1.584962500721156
N:nn-R:N:clocks;2;3;3;0.9182958340544896
